sample_id,iteration,seed,my_measure
210,2,284664848151692045314215495568721862765,1
210,3,53777378386171469861723058522038511339,1
210,4,218073971476890559915646080327723801653,1
210,5,203673125416346719575623402681510584766,1
210,6,32085139666812480966934955701407314944,1
210,7,325137583825633908667403286631582030728,1
210,8,93795646297864082763172438982285911434,1
210,9,114532294121251340559453572845310161108,1
211,0,170215931506673124444948796243914685999,1
211,1,67063695935132832458696515249937504615,1
211,2,56961161510827154374063253824602223807,1
211,3,266514533370453213538473005863863502867,1
211,4,39576737819472224320471080969903077595,1
211,5,256790622645702249828590665599615343081,1
211,6,189669008695480012308526254993779541949,1
211,7,167932454751067224919214214702804997317,1
211,8,130381894641987814697632305828525777120,1
211,9,169962720383278516263787092636638357840,1
212,0,239836572286641734388388188416325888656,1
212,1,310900357126871438603912841735770001704,1
212,2,122416470087764373815622561006840884837,1
212,3,322897167727189970645047952024503244868,1
212,4,14003596879199322988978207699816223427,1
212,5,327861929680691518993836842957606419919,1
212,6,217616976249758710148253780874279715395,1
212,7,54402924468184534574793554360951853514,1
212,8,273761622522309383229631805468244881843,1
212,9,257256173123572537337008650780664644191,1
213,0,230397534974231650791595079694287876141,1
213,1,88907064612357918384925786670867194291,1
213,2,270983596765427762646726519275800443803,1
213,3,46580432434927954628166322525954400889,1
213,4,193615582310484458185076641843605174733,1
213,5,67561143262299203762973969760223687861,1
213,6,108956523806739278691544919313438715509,1
213,7,307857657142168660033411531569807234555,1
213,8,316122410536695853852000342087952617056,1
213,9,112574137334247966751904322958399061036,1
214,0,37728593552123791473414441584403820979,1
214,1,96914906221170544315434889586541501524,1
214,2,194083700765919981192158735069656950352,1
214,3,18491697491345040149615238558903834397,1
214,4,203483598449775973486377962178191739955,1
214,5,147631868258529434824363113924189616357,1
214,6,276311330021444001870098540010560865300,1
214,7,210828524917543289333180461120290571013,1
214,8,201038515342372419900792601518715957995,1
214,9,339525124434507843963147543309168934196,1
215,0,186040449997789419584640765381229486391,1
215,1,198750207163241127316068903827723268299,1
215,2,165884561747084146919013876813311952118,1
215,3,331697057366115307531928828916272140254,1
215,4,130595439570729984711257110347170075301,1
215,5,256010033379061119894103166248434067376,1
215,6,131487986663507990493842245368472241328,1
215,7,15828596349615868295897613235590277535,1
215,8,104521958901864826990868118032763473394,1
215,9,303640890758640658437351949995656001914,1
216,0,58855499716685217628924511350651888566,1
216,1,231104371274120880572550549235872851402,1
216,2,197219556851615677859798237364651524880,1
216,3,196380610864229422198194358532520247699,1
216,4,174186590344449544699447749186390123690,1
216,5,80287837623078322699171255204299889641,1
216,6,34214112866066929855657217321796923705,1
216,7,328261624586173238198348943352161825153,1
216,8,128702954224520044672350319131335575492,1
216,9,12755340586707268558406642487033682335,1
217,0,169484580536448788469462863726933161222,1
217,1,258955952870323240252463869349371173416,1
217,2,227951022158798346357849744530133776124,1
217,3,328369765720902914139431592065343394310,1
217,4,299955910944221144911558601712052349689,1
217,5,231060361288941461420603084573919751792,1
217,6,123863125731611122228436353360809873117,1
217,7,325879646903328226430316115028699611141,1
217,8,48634005805286069564416292718233866293,1
217,9,321369646640814971909142425158958633719,1
218,0,82044006596306301529110293821947232883,1
218,1,176397560604482066754914106951754596385,1
218,2,86567313618101251900755095275889745812,1
218,3,74790099081274840790611510750978324423,1
218,4,324671242713737523607046243160053945488,1
218,5,215470104432368160749336118999841846798,1
218,6,4455167323964078813342058109590868981,1
218,7,81986894723560881139160253224159889612,1
218,8,198019444732279270737093376708584231003,1
218,9,136641581682102742997340124573577366750,1
219,0,258711698612059445941620140019707737413,1
219,1,223256712335096062164466975470624745731,1
219,2,272742605989040998369710390787141241758,1
219,3,145755306535820018932352849027363278414,1
219,4,191276570674567261755548133088619249439,1
219,5,130684607090996730871929475044125492146,1
219,6,61946385249375153447253305245963470420,1
219,7,256060562970811353738970243690776613476,1
219,8,320171677670842774805932245287140316159,1
219,9,44874776241388131599487313206370895237,1
220,0,77744738772649849180680095791208877103,1
220,1,244607718254504560784133679265521299217,1
220,2,275509853675937439646892907919043483342,1
220,3,107746105099884334084371130711018923193,1
220,4,221049999160787224367154792803256191923,1
220,5,217286615822368189496580871976514155780,1
220,6,86491493967841988350644927108401153344,1
220,7,194332538969685670687123015246976569097,1
220,8,24573038186961852706663963554806209943,1
220,9,183645558304372834294966610885692340072,1
221,0,312627532001186126849933085040463252026,1
221,1,116442912854809061652582497004682520601,1
221,2,297414758460749772269182366651989099617,1
221,3,242185579265670837313491760120754394142,1
221,4,84957761350243687197472011702467930220,1
221,5,314996199894715453102370969971825115313,1
221,6,119918799818220904347225011424141550932,1
221,7,164869998010935151999638113759602004309,1
221,8,129339674560981075036058943753986591968,1
221,9,285656431288227228769307419355606748202,1
222,0,297529168257740516625181169400397826334,1
222,1,12494841684186600266460042481943648501,1
222,2,303391216793869574262619509188202087824,1
222,3,26172867576816743487490451777505992805,1
222,4,148651088880709199990122704912027905534,1
222,5,98889658355665166787527227403547380059,1
222,6,29844559511718617029294868839046473217,1
222,7,221031663273243646550552495566447177040,1
222,8,134619771295995330180342131527649064273,1
222,9,144581948494674724514370188366377745217,1
223,0,178376192808853957978528767764239497223,1
223,1,333558929165241154828882248652580766113,1
223,2,53298735155235921762587280368522080357,1
223,3,50801454289974614032660313897246489537,1
223,4,107823496143990414101888738713861223833,1
223,5,238638404969831653072953567505056008720,1
223,6,61965052875017942962365708718773072021,1
223,7,322189462050775421741069999068333371164,1
223,8,291875665691487392898724125430861351475,1
223,9,208553127886084895539999749869157037818,1
224,0,9373518097422038013928062750138409437,1
224,1,228472104699350617954420074641839286432,1
224,2,4088668230256779634564888940397300809,1
224,3,303670772967988740908016595800781183079,1
224,4,74821752129938610698708806095864968902,1
224,5,151299863920746210913305250348848584450,1
224,6,127024580321882699656560064302424666766,1
224,7,110191264206487441539510454843291950224,1
224,8,222515903603422809064224798888939901724,1
224,9,303072031356282731385995449776315866300,1
225,0,92172831021468031441189200556282388399,1
225,1,265578403731999618498670269803053163748,1
225,2,239899898888830049894515252020396306849,1
225,3,335402301109817581680106820160469340493,1
225,4,234424731896107738750121680892804113870,1
225,5,39432435623968747526732828315449420141,1
225,6,29281016695156230168621364697381295475,1
225,7,137024985303560436873693941869182774649,1
225,8,338602453895247145671754860111771622616,1
225,9,176997386519390547064054158341773757579,1
226,0,58403970516178316520748851297531653518,1
226,1,275514931589184910066555789054255836967,1
226,2,61203405389462574648249302204978707044,1
226,3,304543048745384004096408650309394515561,1
226,4,5653516105627422557232959856722064251,1
226,5,199959114543880556777754094955262551675,1
226,6,83927958222559102369176128761673706946,1
226,7,225128618025725572362601358464125725593,1
226,8,64067658234247542341524533673559263166,1
226,9,140464765598939089842170903582750565172,1
227,0,67212074661012460182458014073322101604,1
227,1,274381170136684544665458171875787509047,1
227,2,306882802144431103255447069158944988398,1
227,3,309724339526266708424291219058586634702,1
227,4,194828281047027902058690488002212973814,1
227,5,228402033536867188904168638339718574727,1
227,6,20707210578246209490887180679089066804,1
227,7,59120834618553038308578352931133274054,1
227,8,75676694962691800467026227378827018934,1
227,9,255197505234349041281846291805897035097,1
228,0,180555239363026671702643487532598809196,1
228,1,104487057924852274278307244841614698200,1
228,2,217729313830581775921489912924920795337,1
228,3,68736758003754103979139500064490507575,1
228,4,3151989294282056808507230008750977797,1
228,5,217090221819003376244619383116992845603,1
228,6,74411547213527407209332453591688995384,1
228,7,220046500991721240447179257034396293170,1
228,8,232536457361753141207760541590592709242,1
228,9,30913456718871060670031076970659240168,1
229,0,152196111970061822834197841021903162540,1
229,1,3554955160926171284568542083327914668,1
229,2,101322504130319619737283815381827939134,1
229,3,140068810607960652014122912672150843244,1
229,4,39209054524097891056452832352188334519,1
229,5,6240631395583835057156832226554146474,1
229,6,248996999547339171755986644052911540203,1
229,7,80484928296215083681228363806335801584,1
229,8,106909637086715316080503873724000129103,1
229,9,172625909477732381439624948747820905730,1
230,0,311771763863180216137981495399005356676,1
230,1,199057644949138434296576182046629159683,1
230,2,243432974465134046860258224068833014197,1
230,3,167707850070226555800778135503257249825,1
230,4,109201073072663855611930675285743746886,1
230,5,45998758549327893290819895039941245307,1
230,6,37173339963832939218077854890572282409,1
230,7,35109950668112377622422030032022360640,1
230,8,290575208995443658307841494373668942475,1
230,9,242851712708147297705450708152206019462,1
231,0,8401112904963868163312605778477375886,1
231,1,278825034775412414271988667701303972602,1
231,2,19546375570942271408707792602273550695,1
231,3,329417365972058681165408034553626765827,1
231,4,881081695986415804664775918899859930,1
231,5,87495238818851173259277921455232614926,1
231,6,46362786820006620153576374116270293888,1
231,7,275597487431474475248768075499831613606,1
231,8,103848482149433759554384725487659019188,1
231,9,114118003427507165331373019854790836684,1
232,0,15285202552432477320741832383590448605,1
232,1,236275274620377905983446584357475579184,1
232,2,165307950195615872743589192425331020379,1
232,3,264213855239249771729377522516381933336,1
232,4,64584049859794454046868928341495628568,1
232,5,103193835407630831596833964127235801290,1
232,6,21179492640834506797207483121533531587,1
232,7,62853924633202120106018338637442555418,1
232,8,281409095531406630431035759191990879555,1
232,9,261431434827641878050269340828988271520,1
233,0,41136258610371872894700711210962010314,1
233,1,17340270330469664017775400041633390422,1
233,2,205447875631294230781302035626964393396,1
233,3,15828709387020108888767828949207585061,1
233,4,112103030007713636016042904814192273148,1
233,5,336747929665481958667008929778424719640,1
233,6,240430702176657586055943657304089527250,1
233,7,243293040505357345699940069756971685374,1
233,8,13501364165440393735474763091425799820,1
233,9,144971946211181868306904093369630695411,1
234,0,42125381045033090345193195071007047735,1
234,1,82906319538146283942255329726975472150,1
234,2,84197783571792864720831938686161256303,1
234,3,113324654954943616510333358387980137619,1
234,4,128893289941133226556163055637701400489,1
234,5,114525369922595143725887522689862092324,1
234,6,105333730638521821323474029423982740462,1
